id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
628136198045487785,NICE 2&1/2 APARTMENT GREAT LOCATION CLEAN & SAFE,155690855,Ihor,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49804,-73.62634,Entire home/apt,81,31,28,2023-04-12,2.91,1,119,28,
646246378719382792,Cozy 1BR in little Italy. Excellent location!,24484839,Noeung,,Villeray-Saint-Michel-Parc-Extension,45.533541526528005,-73.62236346245727,Entire home/apt,138,2,47,2023-03-31,4.95,3,92,47,298953
646263349867392834,"Lovely 1 BR Apartment In Plateau, Montreal",426334412,Sam,,Le Plateau-Mont-Royal,45.51869,-73.56821,Entire home/apt,83,2,19,2023-02-23,1.89,9,361,19,306820
646277861236752475,Lovely 3-Bedroom condo,463563566,Steph,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50797170000001,-73.6249867,Entire home/apt,320,2,17,2023-02-26,1.69,1,362,17,296455
640108717241584226,Amazing apartment in Le Plateau,72455148,Claire,,Le Plateau-Mont-Royal,45.53735689596255,-73.57129482475884,Entire home/apt,280,3,0,,,1,36,0,876621
646328110672639955,Central Studio - Papineau,464852343,Host,,Ville-Marie,45.52318,-73.55318,Entire home/apt,47,2,112,2023-03-31,12.13,17,318,112,123456
646401294429967418,Chambre chaleureuse dans le Village,4110550,Alex,,Ville-Marie,45.524960859524796,-73.55503857135773,Private room,110,1,29,2023-02-12,2.98,1,78,29,312654
640321854174603167,Grand appartement au centre de la ville+Belle vue,448208301,Wassim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49628,-73.6163,Entire home/apt,132,2,70,2023-03-31,6.77,1,10,70,301481
640384563755808442,Luxury & Elegant 1BR + SofaBed w/AC In*Prime Area*,283833782,Melissa,,Ville-Marie,45.49927,-73.58492,Entire home/apt,70,31,14,2023-03-27,1.35,14,122,14,
640416169734754927,Lovely 2 bedroom condo in the old port of Montreal,194501281,Anthony,,Ville-Marie,45.5131902568379,-73.54904819279909,Entire home/apt,200,210,0,,,2,365,0,
640508170501759903,2 bedrooms in luxurious apartment,67072587,Pamella,,Le Sud-Ouest,45.4692,-73.59175,Entire home/apt,414,32,0,,,5,365,0,
628156142812783435,LGBTQ friendly apartment in the plateau,29821132,Pierre-Loïc,,Le Plateau-Mont-Royal,45.538265,-73.561127,Entire home/apt,200,2,37,2023-02-19,3.36,3,29,37,311574
628199237239827774,567-New Cozy apt Downtown MTL,458480699,Boya,,Ville-Marie,45.49221,-73.57649,Entire home/apt,135,3,14,2023-01-04,1.30,5,78,14,174720
628225995418689898,Prince Arthur Hotel-Apart 2BDRM #2,123977554,Espace,,Le Plateau-Mont-Royal,45.51374,-73.57239,Entire home/apt,177,2,24,2023-04-02,2.20,21,168,24,280980
628231525119313540,Best Location Cozy Renovated House (monthly),219432320,Maximiliano,,Le Plateau-Mont-Royal,45.52504,-73.58507,Entire home/apt,186,31,11,2023-03-26,1.08,1,87,11,
628380311475252752,BLUE&GOLD✦LegalAirBnb✦St-Laurent✦SelfCheckIn✦,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.51504,-73.57428,Entire home/apt,60,1,51,2023-04-09,4.77,27,112,51,310942
646408079237037744,Lovely Brand New Studio w/AC & Balcony,398097719,Samuel,,Le Plateau-Mont-Royal,45.53013,-73.591,Entire home/apt,75,1,49,2023-03-17,4.87,58,172,49,310346
646463415650629417,Modern & Gorgeous 4BR *Perfect for Groups* in MTL,288056459,Alexa,,Ville-Marie,45.49333,-73.58233,Entire home/apt,401,31,15,2022-10-10,1.47,21,0,15,
628413613409728000,Lumineux app. à 2 pas du fleuve et du centre-ville,28347111,Etienne,,LaSalle,45.43344,-73.59494,Entire home/apt,149,31,24,2023-02-20,2.20,1,53,24,
646567171030104489,Female Room 3Min Walk Polytechnique/Metro/HEC,146743514,Dalousha,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49211,-73.62389,Private room,39,32,3,2022-09-24,0.32,30,350,3,
628414981292179557,Private room in Montreal-est,452268648,Yoan,,Montréal-Est,45.63023,-73.50773,Private room,23,32,2,2022-10-13,0.30,5,324,2,HX982608
646975703495050669,Spacious 4BR condo with free parking on promise,459880072,Kevin,,Mercier-Hochelaga-Maisonneuve,45.56765,-73.52559,Entire home/apt,102,31,8,2023-03-25,0.82,4,233,8,316587
647097046101750045,Amazing! 3 bedrooms/2bathrooms,77071429,Sophie,,Le Sud-Ouest,45.48418,-73.56024,Entire home/apt,329,2,23,2023-03-19,2.35,8,146,23,305887
628470749454805317,★Superbe logement AU COEUR du centre ville de MTL★,336219906,Gestion Vivimmo,,Ville-Marie,45.49541592663316,-73.58187181719201,Entire home/apt,127,1,48,2023-04-08,4.39,1,207,48,297971
640515209633780352,Superbe logement dans Villeray/Montréal,7282629,Céline,,Villeray-Saint-Michel-Parc-Extension,45.54414,-73.61652,Entire home/apt,30,31,0,,,1,99,0,
640553689905881073,Beautiful Modern Loft in Luxury Tour des Canadien2,416830513,Tristan,,Ville-Marie,45.49679,-73.56664,Entire home/apt,98,32,2,2022-09-10,0.22,3,365,2,
647152596642998250,"Modern 3 beds, Free parking, Ideal for long stay",126351374,Shush,,LaSalle,45.43364820000001,-73.62717169999999,Entire home/apt,169,31,54,2023-04-02,5.35,2,217,54,
640679715345936555,Montréal vieux port: superbe appartement,55385204,Audrey,,Ville-Marie,45.50559,-73.55411,Entire home/apt,148,180,0,,,2,358,0,
640765389815255649,Perfect one bedroom condo in the heart of Montreal,77071429,Sophie,,Le Sud-Ouest,45.48413,-73.56165,Entire home/apt,167,2,24,2023-03-18,2.40,8,143,24,305887
640967068568762652,"Stylish, Spacious and Cozy with Private Parking",152253353,Viki,,Ville-Marie,45.53224,-73.5624,Entire home/apt,298,2,30,2023-04-10,2.98,5,120,30,297611
641154715285846067,✱Tranquil Stay✱  Olympic Stadium & Botanic Garden,174115409,Miguel,,Mercier-Hochelaga-Maisonneuve,45.55288,-73.5401,Private room,69,2,25,2023-02-18,2.67,9,347,25,300817
641173939105045903,Heart of St Denis ** 3 BDR* CLOSE TO METRO,434955825,Gabrielle,,Villeray-Saint-Michel-Parc-Extension,45.54524,-73.63611,Entire home/apt,135,31,2,2022-09-30,0.24,63,43,2,
641187768066354556,Perfect room for a city break in downtown,223679880,Kas,,Ville-Marie,45.5158494,-73.5655839,Entire home/apt,113,2,22,2023-04-08,2.57,55,160,22,513273
641210934106228068,Well-equipped room in Quartier des Spectacles,223679880,Kas,,Ville-Marie,45.5158494,-73.5655839,Entire home/apt,113,2,22,2023-03-23,2.55,55,160,22,513273
628492256180399196,Sweet dream! 1 Bedroom 1 couch DT MTL Free Parking,86810528,Jessie,,Ville-Marie,45.49589,-73.57653,Entire home/apt,100,31,64,2023-04-05,6.23,1,255,64,369031
628798883071609906,Condo all furnished Downtown Montréal,86199126,Camille,,Ville-Marie,45.50875,-73.56258,Entire home/apt,255,31,9,2023-04-05,0.90,1,275,9,
629011645418569887,Très propre et charmant appartement,190440466,Giovania,,Anjou,45.61173,-73.5529,Entire home/apt,105,2,14,2022-12-02,1.28,5,215,14,306378
647281207081437916,Maison parfaite pour une famille en vacances,6310602,Céline,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50549,-73.62087,Entire home/apt,237,31,0,,,5,104,0,
629157316817895930,Maison de ville au coeur de Villeray/Petite Italie,11485025,Robin,,Villeray-Saint-Michel-Parc-Extension,45.54152,-73.61551,Entire home/apt,250,31,1,2022-09-04,0.13,1,167,1,
629545626904447108,Lavish 1BR - Downtown Montreal,159008278,Ahona,,Ville-Marie,45.51442405374494,-73.5632078462558,Entire home/apt,117,1,4,2023-04-02,1.97,24,118,4,311495
641216875583041367,"Studio, Fancy and cozy unit in MTL Downtown",273616136,Bahar,,Ville-Marie,45.49503,-73.58201,Entire home/apt,85,31,24,2023-03-03,2.29,2,254,24,347569
641243763624585960,Explore the Latin Quarter with friends,223679880,Kas,,Ville-Marie,45.5158494,-73.5655839,Entire home/apt,113,2,10,2023-04-05,1.29,55,164,10,513273
641256911058772915,Getaway in downtown Montreal,223679880,Kas,,Ville-Marie,45.5158494,-73.5655839,Entire home/apt,113,2,11,2023-03-10,1.34,55,137,11,513273
641304931567399718,All-in-one studio on Saint-Denis Street,223679880,Kas,,Ville-Marie,45.51484,-73.56591,Entire home/apt,113,2,25,2023-04-12,2.75,55,138,25,513273
641304958544889675,Amazing fully renovated room,223679880,Kas,,Ville-Marie,45.51662,-73.56506,Entire home/apt,113,2,34,2023-04-11,3.47,55,147,34,513273
647314257961800303,"Downtown 2 bedrooms /w gym , terrace and parking",358671805,Romeo,,Ville-Marie,45.51058,-73.56414,Entire home/apt,196,2,42,2023-03-26,4.20,7,304,42,309521
647717965506261912,Luxurious  2 BR/Gay village/ Downtown/Old Montreal,463868159,Alex,,Ville-Marie,45.51656,-73.55821,Entire home/apt,186,1,60,2023-04-11,6.45,4,104,60,299342
641308845515155903,Huge and amazing 5 bedrooms unit in Le Plateau with parking by Denstays,487327,Louis,,Le Plateau-Mont-Royal,45.5237,-73.58872,Entire home/apt,442,1,11,2023-04-09,1.10,61,10,11,310523
629635463012475192,Pleasant 3 BR with back terrace - Montreal,159008278,Ahona,,Le Sud-Ouest,45.47567,-73.55995,Entire home/apt,164,1,36,2023-04-12,3.76,24,119,36,311486
647769284984684335,DT penthouse Private room in Art flat + Gym,165178493,Julio,,Ville-Marie,45.49736,-73.57644,Private room,65,2,19,2023-03-27,1.99,3,132,19,575853
647875529936544906,Artsy Exposed Brick Loft Condo in Old-Montreal,50550521,Angelique,,Ville-Marie,45.50169,-73.55781,Entire home/apt,96,31,7,2023-02-06,0.74,1,140,7,
641318356345037264,D - 07 loft,462416060,Syera,,Ville-Marie,45.50391,-73.5629,Entire home/apt,133,2,29,2023-03-12,2.91,1,89,29,302234
641322994437480555,Well-equipped studio in the heart of downtown!,223679880,Kas,,Ville-Marie,45.51668,-73.56615,Entire home/apt,113,2,32,2023-04-09,3.68,55,136,32,513273
641323015278082849,Beautiful studio to visit the city,223679880,Kas,,Ville-Marie,45.51501,-73.56604,Entire home/apt,113,2,27,2023-04-11,3.00,55,164,27,513273
641346024799147314,Perfect getaway in downtown Montreal,223679880,Kas,,Ville-Marie,45.51468,-73.56475,Entire home/apt,101,2,17,2023-04-01,1.96,55,106,17,513273
641350056872927257,Perfect for a comfortable stop in downtown,223679880,Kas,,Ville-Marie,45.51681,-73.5651,Entire home/apt,101,2,10,2023-01-09,1.39,55,160,10,513273
641356469422954183,Studio in the heart of Saint-Denis Street,223679880,Kas,,Ville-Marie,45.51624,-73.56467,Entire home/apt,113,2,27,2023-04-10,3.15,55,161,27,513273
641594958305204986,The gold apartment of old port,378036351,Nancy,,Ville-Marie,45.49781,-73.55449,Entire home/apt,119,1,67,2023-03-30,6.44,4,70,67,130394
647878767899396616,Logement privé dans un duplex,252801089,Sandra,,Saint-Laurent,45.52935,-73.67694,Entire home/apt,89,31,32,2023-04-11,3.29,1,287,32,
641846443389640798,*Central location* 1bd condo in the Village.,35329452,Melina,,Ville-Marie,45.52155,-73.56058,Entire home/apt,141,31,9,2023-02-19,0.90,1,0,9,
629678163858328176,Joli condo récemment rénové dans un coin calme,72578556,Julie,,Mercier-Hochelaga-Maisonneuve,45.57217,-73.53559,Entire home/apt,65,31,5,2023-03-24,0.63,1,179,5,
647932518070903480,Appartement luxueux Downtown,417306407,Ghali,,Ville-Marie,45.49549,-73.57575,Entire home/apt,750,31,1,2022-06-19,0.10,1,256,1,225564
641949540064201250,A clean and friendly place in safe area Montréal,439014890,Pauline,,Saint-Laurent,45.52626,-73.67077,Private room,67,1,8,2022-07-06,0.79,1,91,8,300300
641952123817042943,Comfortable studio in the heart of Berri-UQAM,223679880,Kas,,Ville-Marie,45.51676,-73.5663,Entire home/apt,113,2,26,2023-04-11,2.68,55,171,26,513273
641955120099068697,Huge private room (heart of Plateau),72703206,Amit,,Le Plateau-Mont-Royal,45.51735,-73.57947,Private room,105,3,2,2022-07-03,0.21,2,0,2,310944
641960842978414049,Beau condo 3-Chambres au cœur du Plateau Montroyal,374234894,Emmanuel,,Le Plateau-Mont-Royal,45.51552,-73.57547,Entire home/apt,236,1,18,2023-03-10,1.75,17,39,18,222578
641962276470718376,Stunning fully-equipped studio in downtown,223679880,Kas,,Ville-Marie,45.51471,-73.56593,Entire home/apt,113,2,42,2023-04-07,4.19,55,153,42,513273
647953255437599523,STUDIO/Montreal Sunrise/Guy-Concordia subway,133033132,Alfie,,Ville-Marie,45.49498,-73.58081,Entire home/apt,56,1,3,2023-01-02,0.42,3,132,3,324106
647965660128882124,Modern Suite Near Old Port & Bell Centre,3837083,Edwin,,Le Sud-Ouest,45.49125,-73.56017,Entire home/apt,270,2,38,2023-04-09,3.89,1,65,38,300840
629692212143986415,Homey 2-bedroom on 2 floors w/ office + laundry,160751077,Jordan,,Le Sud-Ouest,45.45997,-73.59371,Entire home/apt,93,31,1,2022-06-23,0.10,1,186,1,
629791528206944294,☼ BRIGHT and PRETTY 4BedR in the ❤︎ of Mile-End,240037186,Mike,,Le Plateau-Mont-Royal,45.52347,-73.5988,Entire home/apt,199,2,10,2023-04-02,1.02,77,201,10,338279
629806539387634285,Beautiful and New 4BedR in Mile-End ~ Free Parking,240037186,Mike,,Le Plateau-Mont-Royal,45.52332,-73.59813,Entire home/apt,216,2,27,2023-03-26,2.55,77,274,27,348670
629811378729155967,The BEST 4Beds In The ♥︎ of Plateau | AAA Location,240037186,Mike,,Le Plateau-Mont-Royal,45.52929,-73.59081,Entire home/apt,208,2,17,2023-02-27,1.58,77,190,17,341166
630264799222197089,Spacious well decorated 3BR just beside Metro,459880072,Kevin,,Mercier-Hochelaga-Maisonneuve,45.56963,-73.52629,Entire home/apt,106,31,7,2023-02-18,0.68,4,237,7,335481
641986915658128216,Feels like you’re at home even while on vacation!,151515721,Nasrin,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4759203,-73.6119938,Private room,200,31,6,2022-10-25,0.59,2,135,6,
647968680172513768,Charmant appartement au cœur du Plateau. Terrasse.,116147512,Christophe,,Le Plateau-Mont-Royal,45.52391,-73.58914,Entire home/apt,149,32,6,2023-02-17,1.15,2,202,6,
641997918301716030,Comfortable studio for a city-break,223679880,Kas,,Ville-Marie,45.51632,-73.56478,Entire home/apt,113,2,45,2023-04-08,4.56,55,126,45,513273
642014705738220118,Well-equipped double bedroom in Berri UQAM,223679880,Kas,,Ville-Marie,45.51693,-73.56676,Entire home/apt,113,2,40,2023-04-12,4.33,55,91,40,513273
642019478976152700,Beautifully decorated studio on Saint-Denis Street,223679880,Kas,,Ville-Marie,45.51631,-73.56459,Entire home/apt,113,2,28,2023-03-31,2.79,55,149,28,513273
642024858823293500,Stunning single room in Berri UQAM,223679880,Kas,,Ville-Marie,45.51704,-73.56509,Entire home/apt,101,2,8,2022-12-20,0.94,55,161,8,513273
648079497333431996,Sunny 3 bedroom with parking downtown - Long Stays,372377206,Tanya,,Ville-Marie,45.51851,-73.5596,Entire home/apt,93,57,1,2022-07-10,0.11,1,353,1,
642029383129181001,Perfectly located studio in the heart of the city!,223679880,Kas,,Ville-Marie,45.51495,-73.56503,Entire home/apt,101,2,17,2023-04-13,1.69,55,156,17,513273
642033228182435657,Perfect spot for a stop in Berri UQAM,223679880,Kas,,Ville-Marie,45.51683,-73.56468,Entire home/apt,113,2,28,2023-03-23,2.79,55,162,28,513273
630281467147577639,Stunning three bedroom condo with rooftop terrace,189911398,Sam,,Le Plateau-Mont-Royal,45.508457,-73.577332,Entire home/apt,514,3,10,2023-02-21,0.96,1,29,10,309774
648084255254289415,Beautiful  apartment in the heart of Montreal,67072587,Pamella,,Ville-Marie,45.49438,-73.57438,Entire home/apt,100,32,11,2023-01-08,1.21,5,343,11,
648099985500330072,Appartement Montréal,104377139,Paul Francis,,LaSalle,45.43118,-73.6373,Entire home/apt,200,31,9,2022-10-10,0.94,2,357,9,
648428746982953373,"Wonderful, bedroom with private bathroom.",43386081,Michelle,,Verdun,45.4697069,-73.5709198,Private room,62,32,74,2023-04-14,7.28,7,186,74,
648467710297605683,Beautiful bedroom with private bathroom.,43386081,Michelle,,Verdun,45.4697069,-73.5709198,Private room,85,32,73,2023-04-04,7.18,7,256,73,
642147512982509522,Nomade MTL | Le Penfield | Spacious Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49581,-73.58764,Entire home/apt,171,2,2,2022-07-16,0.21,42,348,2,294650
642165833525171466,Appartement tranquille à 15 minutes du centre,16985100,Marie-Claire,,Mercier-Hochelaga-Maisonneuve,45.54782,-73.55258,Entire home/apt,60,31,15,2022-12-27,1.54,1,12,15,
648472264382539436,Luxurious | King-bed | Patio | Free Parking,396346925,Obi,,LaSalle,45.4203623,-73.6430675,Entire home/apt,175,31,16,2023-03-14,1.67,5,358,16,
648477553728389531,Montreal 5BR 2Bath Private Patio Sleeps15,412348812,Luisa,,Le Plateau-Mont-Royal,45.51496,-73.57551,Entire home/apt,321,1,49,2023-03-31,4.97,8,280,49,310346
648483714451994062,*4 1/2* CLOSE TO MIRABEL SHOPPING CENTRE *,434955825,Gabrielle,,Ahuntsic-Cartierville,45.55416,-73.66607,Entire home/apt,115,31,1,2022-12-31,0.28,63,89,1,
630444759802605165,Urban Lifestyle in a Spacious Loft & Parking #200,239539502,Marc-Antoine,,Rosemont-La Petite-Patrie,45.53009,-73.6103,Entire home/apt,104,31,18,2023-02-22,1.71,2,365,18,
648525686484174341,"Cozy 2 bedrooms in MILE END, Park Avenue.",148154460,Ludovic,,Le Plateau-Mont-Royal,45.5228031,-73.603104,Entire home/apt,120,32,43,2023-03-30,4.31,1,32,43,000000
630553818168339454,3️⃣Adorable apartment in DT w/Large personal terrace,456509666,Chloe,,Ville-Marie,45.49397,-73.58106,Entire home/apt,94,31,49,2023-03-19,4.48,3,97,49,
631072851599506610,Lovely apartmnet in roughmont top floor,459880072,Kevin,,Mercier-Hochelaga-Maisonneuve,45.56903,-73.52684,Entire home/apt,102,31,8,2023-01-02,0.77,4,254,8,367243
631097026172112710,Hôtel à la maison - Le Howard,28249488,Hôtel À La Maison,,Villeray-Saint-Michel-Parc-Extension,45.54794,-73.62571,Entire home/apt,121,2,15,2023-03-12,1.48,11,293,15,299626
631261153630568600,Sonder at Penny Lane | One-Bedroom Apartment,224865057,Sonder (Montreal),,Ville-Marie,45.50288,-73.56014,Entire home/apt,200,2,8,2023-02-17,0.83,40,296,8,301038
648554020597664626,Montreal 3BR with Patio Saint-Laurent St. -Sleeps8,412348812,Luisa,,Le Plateau-Mont-Royal,45.51457,-73.57725,Entire home/apt,221,1,16,2022-12-09,1.68,8,4,16,310346
648564834764627015,Montreal 2BR with Patio on Saint-LaurentSt. Sleep7,412348812,Luisa,,Le Plateau-Mont-Royal,45.5162,-73.5773,Entire home/apt,216,1,21,2023-04-07,2.20,8,0,21,310346
648571056047406136,Amazing one bdr in centre of MTL nice view,463402567,Nico,,Ville-Marie,45.4947,-73.57493,Entire home/apt,292,31,3,2022-10-24,0.30,1,77,3,
642633846810960948,"S-Bright, cozy, all-furnished private room",12939382,Julie,,Mercier-Hochelaga-Maisonneuve,45.59826608128234,-73.51822308305582,Private room,46,31,0,,,2,216,0,
642633984801784538,"P-Cozy, Bright, Large Private Room",12939382,Julie,,Mercier-Hochelaga-Maisonneuve,45.59787897950387,-73.51638577709339,Private room,63,31,0,,,2,345,0,
648634342948950627,Loft Style - 1 BR Old Port,446812640,Eva And Tommy,,Ville-Marie,45.50041,-73.55822,Entire home/apt,71,2,42,2023-04-06,4.19,18,334,42,560024
648648522198412392,Great and peaceful two bedrooms apartment,72263320,Jean-Philippe,,Villeray-Saint-Michel-Parc-Extension,45.54599,-73.63146,Entire home/apt,97,31,6,2022-10-10,0.68,2,336,6,
648676498675860307,The Bellerive : a waterfront in Montreal!,212594547,Valerie,,Mercier-Hochelaga-Maisonneuve,45.59992,-73.51027,Entire home/apt,71,2,24,2023-04-02,2.85,1,270,24,311179
642671923075536014,Joli condo de luxe avec piscine et gym,462700794,Justine,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.5007,-73.64807,Entire home/apt,128,31,2,2023-01-06,0.26,1,139,2,
642696571230144317,Lovely Studio in Downtown Montreal!,240037186,Mike,,Ville-Marie,45.49462,-73.58228,Entire home/apt,113,2,23,2023-02-20,2.38,77,233,23,364132
642705502982300228,Amazing Patio - 4 BRs Southwest MTL- modern layout,149846059,Celia,,Le Sud-Ouest,45.46196,-73.59349,Entire home/apt,157,31,48,2023-03-26,4.62,2,231,48,
642777530664392620,MASTER LOFT IN CENTRAL OLD MONTREAL,33011209,Jason,,Ville-Marie,45.50463,-73.55513,Entire home/apt,215,32,21,2022-12-31,2.10,3,74,21,
642920360825620335,"Apartment: max 5 guests, each room has a bathroom",369135518,Atanas,,Saint-Laurent,45.51071,-73.67786,Entire home/apt,123,1,2,2023-04-09,1.09,4,224,2,306067
643316792058056857,Agréable chambre d'hôtes avec salle de bain privée,14090816,Carmelle,,Le Sud-Ouest,45.47076,-73.59018,Private room,32,32,1,2022-07-21,0.11,1,134,1,
643372525735669470,Gorgeous Rustic Plateau/McGill Home,189519197,Nikki,,Le Plateau-Mont-Royal,45.51584,-73.57161,Entire home/apt,109,31,28,2023-04-02,2.77,15,200,28,
643391385188115101,E - 06 loft,306041574,Georges,,Ville-Marie,45.50424,-73.56278,Entire home/apt,110,1,18,2023-03-18,1.80,39,131,18,302234
643411059448935090,Luxurious 6 Bedroom - Heart of Montreal,240037186,Mike,,Ville-Marie,45.49454,-73.58105,Entire home/apt,270,2,14,2023-01-01,1.36,77,297,14,356583
631583489185948292,Cozy 1-bedroom apart. in Vibrant Monkland Village,55485976,Christian,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47061,-73.62757,Entire home/apt,46,31,2,2022-06-27,0.20,1,152,2,
649408006129751635,Unique Heritage Loft in Old Port,131468765,Host Aaron,,Ville-Marie,45.5036,-73.56452,Entire home/apt,177,2,51,2023-04-10,5.13,2,37,51,480720
649422544108537743,Prince Arthur Hotel-Apart Studio #3.2,123977554,Espace,,Le Plateau-Mont-Royal,45.51384,-73.57125,Entire home/apt,125,2,11,2023-03-26,1.15,21,305,11,280980
649486347046109836,Entire Place in the Heart of Plateau Mt-Royal,464088718,Jane,,Le Plateau-Mont-Royal,45.52866,-73.59181,Entire home/apt,80,31,3,2022-12-14,0.35,1,84,3,
649558518385240136,Cosy 2bdr in  heart of downtown w interior garage,108605371,Olga,,Ville-Marie,45.51159,-73.56818,Entire home/apt,200,2,20,2023-03-26,2.01,3,57,20,222512
649759450148178988,"Bon séjour à Montréal, QC
Ma maison pour vous : )",4927232,Vincent,,Rosemont-La Petite-Patrie,45.54713,-73.58199,Entire home/apt,314,2,3,2022-08-10,0.31,1,0,3,310402
649794997361560220,Lovely 1 bedroom rental with private courtyard,42486955,Vanessa,,Le Plateau-Mont-Royal,45.51497,-73.57617,Entire home/apt,71,31,55,2023-04-08,5.48,4,273,55,
649804784121405148,Lovely 3 Bdrm Vacation Home with indoor Fireplace,111612054,Ronit,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4762,-73.6282,Entire home/apt,200,32,18,2023-02-26,1.93,2,224,18,
648719388170822845,Spacious 1 bedroom with underground parking space,326231288,Audrey,,Saint-Laurent,45.52232,-73.70653,Entire home/apt,62,31,0,,,1,330,0,
649949062392279698,"Appart vintage, rabais au mois",124059011,Louis,,Le Plateau-Mont-Royal,45.52592,-73.57665,Entire home/apt,105,31,6,2023-03-25,0.81,1,78,6,
643487437391063813,Plateau Mont-Royal,214303569,Jean-Georges,,Le Plateau-Mont-Royal,45.531063,-73.578367,Entire home/apt,85,31,3,2022-11-30,0.35,9,218,3,
648773162762866340,BIG appartment at Olympic Stadium / Pie-IX Subway,14003810,Axel,,Mercier-Hochelaga-Maisonneuve,45.55363,-73.54894,Entire home/apt,175,2,21,2023-02-12,2.20,1,143,21,310367
643509757947170432,"Easy self check-in, equipped kitchen, cozy,bedroom",40697773,Kennan,,Ville-Marie,45.51995,-73.56301,Entire home/apt,243,2,17,2023-03-28,1.70,1,118,17,015155
649956082764956700,Maison isolé 4 chambres et 2 salle de bain,239119371,Pascal,,Beaconsfield,45.42297,-73.87932,Entire home/apt,235,4,20,2023-04-05,2.01,1,132,20,311535
648786043958487578,Lovely 2 bdrs apartment in the heart of downtown,67072587,Pamella,,Ville-Marie,45.4932,-73.57839,Entire home/apt,141,4,9,2022-08-30,0.90,5,285,9,202645
649078291060924184,One Bedroom/Montreal Beauty/Guy-Concordia Metro,341327178,Katty,,Ville-Marie,45.49513,-73.57903,Entire home/apt,64,1,14,2023-03-26,1.63,3,140,14,382101
649155120425210618,Spectacular View 2 BR with Free Parking - Plateau,40235180,Mark,,Le Plateau-Mont-Royal,45.51691,-73.59026,Entire home/apt,70,32,6,2023-03-19,0.60,2,0,6,
649167275949397070,"Gorgeous 2BDR Apartment w/ Parking, Balcony & BBQ",284489108,Leila,,Ville-Marie,45.49216,-73.57923,Entire home/apt,350,28,15,2022-09-01,1.50,25,88,15,296384
649232372956604219,Charming Apartment in the heart of the Plateau,39771493,Joseph,,Le Plateau-Mont-Royal,45.52667,-73.58343,Entire home/apt,100,90,3,2022-08-09,0.31,1,0,3,
643599836599282313,Lovely Condo | Griffintown | Near Old-port,40046927,Rami,,Le Sud-Ouest,45.49283,-73.55692,Entire home/apt,100,31,18,2023-03-26,2.86,1,155,18,
649240878753532376,2BR Condo in the heart of old port indoor parking,200187577,Vince,,Ville-Marie,45.49893,-73.55545,Entire home/apt,339,32,2,2023-01-28,0.20,4,7,2,222265
649251107174389310,Beautiful 3 Bedroom Apartment - Downtown Montreal,316813523,Stanzia,,Ville-Marie,45.503,-73.57879,Entire home/apt,259,2,35,2023-04-09,3.80,14,222,35,301442
649276461024443510,Grand 2BR - Downtown Montreal,159008278,Ahona,,Ville-Marie,45.51081476326753,-73.56325365125657,Entire home/apt,246,1,37,2023-04-10,4.37,24,101,37,311511
649329512551647514,Nomade MTL | Le Penfield | Double Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49571,-73.58716,Entire home/apt,173,2,4,2022-10-30,0.40,42,355,4,294650
643627107474097482,2-Floor Penthouse w/ Private Rooftop in Old Mtl,369442631,Marco,,Ville-Marie,45.50067,-73.5593,Entire home/apt,391,31,2,2022-12-21,0.24,2,284,2,
643690042378399408,Nice condo in Dowtown Montreal metro green line,6222936,Steven Et Aurélie,,Ville-Marie,45.52731,-73.55956,Entire home/apt,60,60,2,2023-01-15,0.44,2,176,2,
649336469152403443,Nomade MTL | Le Penfield | Quiet Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49558,-73.58638,Entire home/apt,132,2,7,2023-03-02,0.70,42,355,7,294650
649338958984434542,Nomade MTL | Le Penfield | Amazing Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49574,-73.58646,Entire home/apt,122,2,9,2023-03-27,0.90,42,347,9,294650
649339771994524130,"9 bedrooms, 4 bathrooms, 2 kitchens, free parking",49199193,Montreal  Cote St Luc,,Côte-Saint-Luc,45.46693,-73.66808,Entire home/apt,579,32,1,2023-01-07,0.30,3,310,1,
649346633426815120,Nomade MTL | Le Penfield | Bright Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49764,-73.58556,Entire home/apt,130,2,21,2023-03-12,2.10,42,331,21,294650
649347636600497237,Nomade MTL | Le Penfield | Beautiful Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49717,-73.58766,Private room,129,2,8,2022-07-25,0.80,42,361,8,294650
